,temperature,rain_1h,snow_1h,clouds_percentage,date_time,binary_holiday,population_density
42332,267.19,0.0,0.0,90,2,0,470
17028,300.94,0.0,0.0,40,15,0,5606
13513,294.41,0.0,0.0,75,19,0,3391
27196,284.67,0.0,0.0,12,0,0,449
35036,296.29,0.0,0.0,0,10,0,4644
26021,297.15,0.0,0.0,1,15,0,5521
4459,273.95,0.0,0.0,90,1,0,319
16917,292.25,0.25,0.0,90,19,0,3368
27617,264.35,0.0,0.0,90,5,0,526
30725,293.79,0.0,0.0,20,15,0,5728
18860,305.08,0.0,0.0,1,15,0,4133
29191,270.08,0.0,0.0,1,21,0,3827
14342,278.35,0.0,0.0,1,4,0,421
26177,294.02,2.86,0.0,75,23,0,2441
9487,274.65,0.0,0.0,90,7,0,1488
6930,293.68,0.0,0.0,90,19,0,3778
38315,299.52,0.25,0.0,40,13,0,4972
22247,300.97,0.0,0.0,36,16,0,6366
27744,274.3,1.27,0.0,64,13,0,4739
11119,284.82,0.0,0.0,40,3,0,346
34672,263.15,0.0,0.0,90,20,0,2632
22956,301.86,0.0,0.0,75,16,0,6514
40529,273.72,0.0,0.0,40,13,0,4235
38523,279.226,0.0,0.0,92,4,0,823
4212,284.55,0.0,0.0,1,6,0,1382
42490,286.34,0.0,0.0,90,6,0,947
2617,286.78,0.0,0.0,1,6,0,5756
19924,255.94,0.0,0.0,64,6,0,797
22273,287.37,0.0,0.0,0,16,0,5353
3844,286.15,0.0,0.0,75,21,0,2904
34196,274.08,0.0,0.0,90,23,0,1450
39152,279.87,0.0,0.0,1,1,0,324
3052,278.38,0.0,0.0,90,13,0,5237
37117,265.78,0.0,0.0,64,22,0,1460
32090,274.74,0.0,0.0,90,14,0,5061
14807,294.12,0.25,0.0,75,9,0,4173
10887,260.51,0.0,0.0,90,20,0,3216
25946,283.61,0.0,0.0,40,17,0,6047
8541,291.7,1.52,0.0,90,7,0,1264
27771,301.44,0.0,0.0,1,18,0,4568
24198,285.66,0.25,0.0,92,3,0,382
5627,281.82,0.0,0.0,1,1,0,280
37632,281.09,0.0,0.0,20,21,0,2053
12137,271.73,0.0,0.0,90,21,0,2169
12789,286.73,0.0,0.0,90,22,0,3061
29420,285.23,0.0,0.0,75,22,0,2527
8707,291.94,0.0,0.0,90,16,0,6584
8342,260.08,0.0,0.0,90,23,0,1568
40645,272.02,0.0,0.0,90,8,0,4382
927,294.24,0.28,0.0,90,10,0,3821
40959,297.07,0.0,0.0,0,19,0,3456
878,264.93,0.0,0.0,1,7,0,6318
19484,269.86,0.0,0.0,90,21,0,2247
21791,257.93,0.0,0.0,75,9,0,4462
41952,275.22,0.0,0.0,90,11,0,4623
29524,293.79,0.0,0.0,40,11,0,4507
35578,286.15,0.0,0.0,90,22,0,2625
28568,297.01,0.0,0.0,5,13,0,4378
40880,293.21,0.0,0.0,75,11,0,4820
37190,270.42,0.0,0.0,1,7,0,6577
41666,289.95,0.0,0.0,75,12,0,4609
9646,286.69,0.57,0.0,92,20,0,2821
6349,296.57,0.0,0.0,8,18,0,4615
31043,293.73,0.0,0.0,1,2,0,402
25419,273.65,0.0,0.0,40,21,0,3069
42784,303.69,0.0,0.0,0,16,0,6702
38495,277.69,0.0,0.0,40,2,0,538
17378,267.62,0.0,0.0,1,5,0,2704
7870,293.59,0.0,0.0,1,2,0,792
15164,301.58,0.0,0.0,40,16,0,6685
10181,269.29,0.0,0.0,20,19,0,2940
11415,305.62,0.0,0.0,0,16,0,6760
30391,294.95,0.0,0.0,1,14,0,4457
8211,274.41,0.0,0.0,1,3,0,377
9538,294.54,0.25,0.0,90,2,0,358
11066,261.85,0.0,0.0,90,19,0,3228
25842,286.93,0.0,0.0,44,7,0,6986
40287,280.42,0.0,0.0,1,23,0,1608
25613,288.07,0.0,0.0,0,4,0,755
17433,289.55,0.0,0.0,1,9,0,3154
6245,280.53,0.0,0.0,1,14,0,5419
19197,300.7,0.0,0.0,12,17,0,5571
19277,259.4,0.0,0.0,20,6,0,5615
8675,293.65,0.0,0.0,75,15,0,4708
24955,273.93,0.0,0.0,64,17,0,5798
43008,294.36,0.0,0.0,32,1,0,497
31258,290.93,0.0,0.0,1,0,0,786
1118,294.22,0.0,0.0,90,23,0,1368
5389,275.01,0.6,0.0,75,13,0,5777
26245,270.22,0.0,0.0,90,18,0,4776
22017,288.35,0.0,0.0,1,2,0,822
7459,290.57,0.0,0.0,1,22,0,1609
6528,282.42,0.38,0.0,90,9,0,5420
8427,274.1,0.7,0.0,90,13,0,4676
8302,266.96,0.0,0.0,1,18,0,5017
27793,270.69,0.0,0.0,90,6,0,843
21382,264.8,0.0,0.0,90,4,0,533
7594,270.35,0.0,0.0,75,9,0,4901
8977,271.25,0.0,0.0,1,4,0,833
19717,287.26,0.0,0.0,0,23,0,898
17121,280.85,0.0,0.0,1,22,0,1713
1063,262.66,0.0,0.0,1,1,0,368
34392,269.27,0.0,0.0,90,10,0,3901
18705,267.28,0.0,0.0,90,13,0,5019
10951,266.01,0.0,0.0,1,9,0,3432
11884,273.01,0.0,0.0,1,12,0,4920
24678,276.58,0.0,0.0,90,9,0,5170
13793,278.13,0.91,0.0,40,17,0,6347
36002,284.28,0.0,0.0,20,7,0,2218
17379,259.81,0.0,0.0,1,9,0,5089
26791,255.22,0.0,0.0,5,18,0,3141
10623,265.55,0.0,0.0,1,18,0,3846
4890,277.31,5.1,0.0,90,13,0,3370
39633,292.48,0.0,0.0,1,23,0,887
42216,300.15,0.0,0.0,1,16,0,4372
8503,278.29,0.0,0.0,1,2,0,302
21050,277.21,0.0,0.0,40,12,0,5037
20928,274.35,0.0,0.0,75,4,0,846
8808,255.42,0.0,0.0,1,22,0,1522
22935,294.38,0.0,0.0,0,21,0,2777
34467,294.54,0.0,0.0,75,10,0,4355
39312,294.28,0.0,0.0,20,9,0,5031
8648,279.72,0.0,0.0,90,8,0,5923
6866,273.26,0.0,0.0,90,22,0,2846
9647,257.71,0.0,0.0,40,15,0,5398
13320,266.56,0.0,0.0,20,0,0,634
27205,300.79,0.0,0.0,1,18,0,2603
11401,282.34,0.0,0.0,90,20,0,2898
22899,265.22,0.0,0.0,40,9,0,3853
18420,270.75,0.0,0.0,40,17,0,3810
31215,304.15,0.0,0.0,40,18,0,4290
21742,296.48,0.0,0.0,1,12,0,4528
43041,261.4,0.0,0.0,40,7,0,895
39833,284.14,0.0,0.0,40,5,0,2776
35871,269.06,0.0,0.0,90,17,0,6212
39922,285.1,0.9,0.0,90,22,0,1522
5210,259.81,0.0,0.0,75,9,0,5184
21951,263.76,0.0,0.0,90,2,0,330
29575,288.74,0.0,0.0,90,11,0,3839
2886,283.49,0.0,0.0,75,11,0,3630
26480,281.95,0.0,0.0,1,22,0,1438
18834,258.75,0.0,0.0,99,17,0,6312
30612,294.84,0.0,0.0,80,4,0,377
21593,278.66,0.0,0.0,90,9,0,2509
632,282.42,0.0,0.0,90,9,0,2888
21558,293.01,0.0,0.0,90,13,0,5104
29019,276.42,0.0,0.0,75,5,0,2624
36505,281.65,0.0,0.0,90,3,0,318
23109,288.07,0.25,0.0,90,10,0,4266
17985,285.33,0.0,0.0,40,16,0,6188
42948,294.45,0.0,0.0,20,21,0,2495
14965,291.46,0.0,0.0,40,6,0,5456
36687,278.9,0.0,0.0,75,14,0,5743
32131,267.89,0.0,0.0,20,12,0,4238
9033,293.43,0.0,0.0,1,23,0,1121
30008,261.49,0.0,0.0,90,23,0,2935
7866,274.18,0.0,0.0,90,23,0,1629
26294,289.56,0.0,0.0,75,11,0,3924
34399,278.05,0.0,0.0,90,21,0,2681
2488,278.08,0.0,0.0,1,22,0,1645
22531,283.42,0.0,0.0,90,12,0,3710
40163,286.53,0.0,0.0,90,22,0,1656
16364,261.5,0.0,0.0,64,7,0,6874
4195,281.52,0.0,0.0,1,6,0,5850
11352,275.08,0.0,0.0,90,19,0,2939
26825,289.47,0.0,0.0,75,11,0,4969
24895,284.75,0.0,0.0,90,17,0,5953
24577,296.41,0.0,0.0,1,11,0,4617
10132,299.61,0.0,0.0,75,19,0,3783
38776,274.49,0.0,0.0,75,18,0,4622
37375,258.75,0.0,0.0,1,4,0,400
26604,262.31,0.0,0.0,90,4,0,789
36254,266.53,0.0,0.0,90,6,0,4705
35062,293.09,0.25,0.0,90,4,0,916
32758,261.69,0.0,0.0,90,16,0,6671
40809,275.42,0.0,0.0,64,12,0,4751
28486,273.95,0.0,0.0,90,7,0,4724
4006,267.75,0.0,0.0,5,18,0,4804
7973,286.832,0.0,0.0,88,9,0,4356
23723,276.28,0.0,0.0,90,23,0,1238
37385,287.69,0.98,0.0,90,21,0,3024
37653,293.94,0.0,0.0,75,17,0,6582
11571,293.22,0.0,0.0,75,3,0,329
33371,268.3,0.0,0.0,75,9,0,5061
23908,290.93,0.0,0.0,40,7,0,2172
23099,289.6,0.89,0.0,90,10,0,4624
32228,276.15,0.0,0.0,90,4,0,805
3998,284.81,0.0,0.0,75,13,0,5402
20065,290.32,0.7,0.0,40,22,0,2685
28471,271.75,0.44,0.0,90,2,0,245
1314,269.47,0.0,0.0,90,21,0,2524
3229,293.996,0.0,0.0,100,13,0,4499
20352,256.28,0.0,0.0,1,6,0,5569
40401,270.02,0.0,0.0,90,4,0,848
6671,298.4,0.0,0.0,1,11,0,5521
17799,284.41,0.0,0.0,75,10,0,3897
42553,272.36,0.0,0.0,75,7,0,1039
14408,288.62,3.45,0.0,90,16,0,6354
10395,292.67,0.0,0.0,75,12,0,4763
19785,264.51,0.0,0.0,90,16,0,3752
7658,283.52,0.0,0.0,90,17,0,6071
32736,264.19,0.0,0.0,40,14,0,4524
2818,275.62,0.0,0.0,90,10,0,3584
6360,299.18,0.0,0.0,40,15,0,6026
20206,281.95,0.0,0.0,90,5,0,2609
17895,289.71,0.0,0.0,1,3,0,414
31853,299.59,0.0,0.0,90,20,0,2751
5916,290.66,0.0,0.0,0,8,0,5294
6337,0.0,0.0,0.0,0,5,0,2557
37230,286.58,0.0,0.0,90,21,0,2700
34137,301.55,0.0,0.0,75,12,0,4776
36353,276.42,0.0,0.0,1,6,0,6076
6414,291.8,0.25,0.0,75,7,0,6461
23627,273.44,0.0,0.0,90,0,0,792
32294,295.45,0.0,0.0,0,20,0,3243
26842,273.78,0.0,0.0,75,15,0,5535
19519,266.01,0.0,0.0,90,2,0,300
26318,284.01,0.0,0.0,90,14,0,4947
34274,268.93,0.0,0.0,40,8,0,5744
9031,283.29,0.51,0.0,0,8,0,5674
1642,300.58,0.0,0.0,1,14,0,5175
31410,264.28,0.0,0.0,90,1,0,382
32623,274.71,0.0,0.0,90,19,0,2730
33733,285.85,0.0,0.0,8,5,0,3022
2074,291.72,0.0,0.0,75,10,0,3853
29166,293.5,0.0,0.0,90,15,0,4321
24706,297.29,0.0,0.0,0,15,0,4363
15726,287.65,0.0,0.0,75,4,0,356
34253,298.68,0.3,0.0,0,13,0,4144
20539,290.68,0.0,0.0,1,3,0,404
22882,272.12,0.0,0.0,64,23,0,983
24771,274.55,0.0,0.0,90,8,0,1194
20695,271.36,0.0,0.0,90,2,0,231
13419,289.0,1.1,0.0,90,11,0,4592
30999,289.5,0.0,0.0,90,8,0,1948
460,268.65,0.0,0.0,20,19,0,3440
11539,291.22,0.0,0.0,1,1,0,997
43064,276.57,0.0,0.0,90,5,0,454
16811,276.93,0.0,0.0,1,6,0,5649
39754,274.94,0.0,0.0,90,8,0,1616
39520,305.09,0.0,0.0,1,20,0,2855
18864,286.58,0.0,0.0,90,17,0,5823
39319,262.21,0.0,0.0,5,21,0,2620
38645,273.36,0.0,0.0,1,3,0,386
10857,250.55,0.0,0.0,75,3,0,309
40190,253.27,0.0,0.0,1,20,0,2147
28350,289.94,0.0,0.0,5,8,0,6079
42116,290.48,0.0,0.0,75,8,0,6205
36373,301.92,0.0,0.0,1,13,0,4233
34923,260.62,0.0,0.0,1,2,0,322
26421,276.793,0.0,0.0,64,11,0,4833
23142,299.39,1.15,0.0,75,15,0,4289
5640,269.51,0.0,0.0,90,4,0,408
26729,269.86,0.0,0.0,20,2,0,237
23936,288.07,0.25,0.0,90,10,0,4266
21937,267.76,0.0,0.0,75,22,0,1554
16292,275.9,0.0,0.0,90,15,0,5789
17968,274.4,0.0,0.0,90,14,0,4556
39239,293.08,0.0,0.0,90,7,0,6386
10347,292.13,0.0,0.0,68,23,0,1456
23743,295.1,0.0,0.0,1,23,0,932
41200,283.31,0.0,0.0,48,13,0,4507
20791,293.85,0.0,0.0,40,19,0,3503
37186,295.46,0.25,0.0,1,21,0,2669
22399,272.58,0.0,0.0,90,19,0,3594
10501,260.78,0.0,0.0,1,7,0,927
10444,254.55,0.0,0.0,1,1,0,303
40812,293.38,0.0,0.0,1,2,0,304
7284,273.86,0.0,0.0,90,14,0,5120
30323,282.26,0.0,0.0,1,2,0,325
2711,297.59,0.0,0.0,40,16,0,6592
24948,282.24,0.0,0.0,57,8,0,1797
12557,267.84,0.0,0.0,20,14,0,4281
29721,287.83,0.0,0.0,75,5,0,936
5612,292.09,0.0,0.0,1,3,0,404
18169,290.75,0.0,0.0,90,10,0,4398
23659,265.81,0.0,0.0,64,21,0,2747
30249,293.82,5.92,0.0,90,21,0,2336
42006,248.43,0.0,0.0,1,4,0,381
27135,296.36,0.55,0.0,75,18,0,3793
18698,273.84,0.0,0.0,90,8,0,5970
15658,292.54,0.0,0.0,75,11,0,4320
20216,276.69,0.0,0.0,1,17,0,6023
13188,287.246,0.0,0.0,80,7,0,6046
22860,292.91,0.0,0.0,1,2,0,705
21510,272.83,0.0,0.0,75,2,0,300
35511,295.14,0.0,0.0,0,8,0,6200
15618,264.16,0.0,0.0,1,7,0,882
38861,276.55,0.0,0.0,90,1,0,894
2473,299.08,0.0,0.0,1,20,0,3026
35234,286.22,0.0,0.0,90,9,0,4648
15684,286.97,0.0,0.0,1,20,0,3035
32370,289.82,0.0,0.0,92,5,0,747
5205,281.3,0.0,0.0,1,5,0,2814
14787,281.469,0.0,0.0,0,6,0,5502
3088,275.94,0.0,0.0,90,17,0,6128
8711,283.57,0.0,0.0,1,7,0,6806
26721,291.46,0.85,0.0,90,3,0,386
15504,286.54,0.0,0.0,1,9,0,3449
22990,269.08,0.0,0.0,1,4,0,438
6354,298.59,0.0,0.0,92,13,0,5471
7643,290.13,0.0,0.0,90,18,0,4460
38358,279.95,0.0,0.0,1,18,0,4718
11294,273.46,0.0,0.0,90,4,0,855
34476,268.64,0.0,0.0,1,2,0,255
10225,276.78,0.0,0.0,1,10,0,4623
33133,298.48,0.0,0.0,40,12,0,5018
32089,270.55,0.0,0.0,90,23,0,1043
18332,278.08,0.0,0.0,1,12,0,4812
25227,258.29,0.0,0.0,1,2,0,292
41157,292.81,0.9,0.0,40,3,0,309
37897,292.43,5.36,0.0,90,22,0,2234
24972,274.15,0.0,0.0,90,23,0,1828
28962,283.896,0.0,0.0,92,21,0,2630
23881,281.19,0.0,0.0,75,23,0,997
30009,276.61,0.0,0.0,1,14,0,5220
28158,268.06,0.0,0.0,90,5,0,2605
39333,284.5,0.0,0.0,75,8,0,2097
9717,282.46,0.0,0.0,90,16,0,4718
27043,294.15,0.0,0.0,90,4,0,902
6818,281.22,0.0,0.0,1,1,0,379
11505,289.64,0.0,0.0,20,9,0,5819
18738,288.34,0.0,0.0,1,23,0,1112
36116,289.81,0.0,0.0,40,7,0,5355
18993,278.75,0.0,0.0,90,18,0,3973
16124,263.03,0.0,0.0,1,1,0,350
27099,290.15,0.0,0.0,75,8,0,6176
34209,289.9,0.0,0.0,1,11,0,4979
35180,271.85,0.0,0.0,64,23,0,1004
23318,292.45,0.0,0.0,40,20,0,3536
32287,297.06,0.0,0.0,90,20,0,2618
30840,276.75,0.0,0.0,90,15,0,5878
34662,274.62,0.0,0.0,75,12,0,5123
39103,295.86,0.0,0.0,1,11,0,4418
24834,286.0,0.0,0.0,1,8,0,5711
28460,265.94,0.0,0.0,90,0,1,1513
39075,288.64,0.0,0.0,20,20,0,2739
43344,291.45,0.0,0.0,40,23,0,1247
25143,285.49,0.0,0.0,40,21,0,2763
42019,286.89,0.0,0.0,1,17,0,4318
1092,289.47,0.0,0.0,40,4,0,840
39182,270.84,0.0,0.0,64,9,0,5093
37054,277.99,0.0,0.0,1,22,0,2050
3400,292.4,0.0,0.0,1,22,0,3318
30069,281.5,0.0,0.0,90,10,0,4266
17750,288.55,0.0,0.0,90,12,0,4906
40097,299.58,0.0,0.0,20,13,0,4664
32542,276.68,0.0,0.0,90,12,0,4238
19150,292.28,0.0,0.0,1,9,0,4961
6585,277.0,0.0,0.0,1,19,0,3788
30028,267.48,0.0,0.0,64,16,0,2699
37200,270.3,0.0,0.0,90,15,0,5993
25154,280.71,0.0,0.0,90,18,0,4025
91,279.02,0.0,0.0,20,1,0,412
15843,274.33,0.0,0.0,1,19,0,3361
26521,301.47,0.0,0.0,56,21,0,2896
5800,269.95,0.0,0.0,1,2,0,257
25234,271.84,0.0,0.0,90,18,0,3825
11936,248.63,0.0,0.0,1,6,0,4114
10992,285.61,0.0,0.0,75,5,0,3002
38324,294.49,3.05,0.0,20,10,0,4499
34095,270.86,0.0,0.0,90,5,0,2419
32964,299.51,0.0,0.0,40,21,0,2552
11019,294.02,0.0,0.0,1,19,0,3040
22263,291.33,0.0,0.0,100,15,0,5470
33309,268.22,0.0,0.0,1,23,0,2166
42789,278.35,0.0,0.0,90,15,0,4797
21143,275.216,0.0,0.0,0,21,0,4077
4523,292.15,0.0,0.0,1,21,0,3539
21212,290.57,0.0,0.0,90,18,0,4689
21695,255.78,0.0,0.0,77,3,0,326
32427,299.68,0.0,0.0,40,13,0,5032
28647,296.58,0.0,0.0,1,5,0,2924
7850,291.15,0.0,0.0,40,2,0,535
42254,291.64,0.0,0.0,40,15,0,5476
32464,274.15,0.0,0.0,90,11,0,4262
27552,274.08,0.0,0.0,90,13,0,4325
39626,304.15,0.0,0.0,75,18,0,4568
20947,280.54,0.0,0.0,90,13,0,5322
33650,269.55,0.0,0.0,90,17,0,6097
19651,289.22,0.0,0.0,40,3,0,424
2192,274.87,0.0,0.0,1,10,0,4486
40582,269.04,0.0,0.0,75,17,0,5915
767,290.88,0.0,0.0,75,22,0,2959
21713,271.74,0.0,0.0,90,17,0,4208
35139,270.79,0.0,0.0,1,6,0,5910
1747,292.75,0.0,0.0,90,13,0,4601
21873,254.85,0.0,0.0,90,9,0,4902
42350,299.75,0.0,0.0,1,12,0,4881
17537,286.79,0.0,0.0,90,11,0,2745
4411,289.34,0.0,0.0,75,11,0,4821
3865,284.3,7.02,0.0,90,14,0,4922
8267,305.95,0.0,0.0,40,17,0,5833
2576,292.15,0.0,0.0,1,5,0,3104
11431,285.8,0.0,0.0,90,15,0,5888
2037,276.28,0.0,0.0,90,15,0,6100
1682,293.63,0.0,0.0,90,15,0,5740
3910,273.77,0.0,0.0,90,9,0,2334
26356,290.42,0.0,0.0,1,19,0,3471
14047,298.35,0.0,0.0,1,23,0,2251
13906,292.54,0.0,0.0,20,4,0,474
7192,267.83,0.0,0.0,1,8,0,6166
27127,277.22,0.0,0.0,1,18,0,3490
42272,286.95,2.79,0.0,75,1,0,441
25851,271.8,0.0,0.0,90,10,0,1952
12171,275.33,0.0,0.0,20,17,0,6121
905,290.23,0.0,0.0,1,23,0,2102
22171,290.29,0.0,0.0,40,23,0,2494
43231,277.94,0.0,0.0,90,0,0,531
10114,275.49,0.0,0.0,90,12,0,3552
19208,266.75,0.0,0.0,40,4,0,392
6890,290.77,0.0,0.0,90,0,0,1237
6562,286.975,0.0,0.0,8,11,0,3377
23405,279.21,0.0,0.0,90,8,0,6012
27036,279.29,0.0,0.0,5,15,0,4495
29923,254.65,0.0,0.0,90,3,0,329
41193,274.61,0.0,0.0,75,14,0,5385
27327,301.8,0.0,0.0,40,18,0,4226
19641,296.5,0.0,0.0,1,3,0,357
2190,288.54,0.0,0.0,99,15,0,5618
32909,279.95,0.0,0.0,90,10,0,2862
33105,289.75,0.0,0.0,1,4,0,912
10772,275.29,0.0,0.0,90,3,0,335
19596,289.34,0.0,0.0,20,20,0,3139
88,266.65,0.0,0.0,40,10,0,3974
9579,267.98,0.0,0.0,90,7,0,1702
39738,299.46,0.0,0.0,40,14,0,5439
27012,292.11,0.0,0.0,44,2,0,694
38217,291.08,0.0,0.0,1,6,0,5580
1699,261.9,0.0,0.0,90,15,0,5269
4281,292.94,0.0,0.0,40,22,0,2547
19588,274.65,0.0,0.0,90,18,0,4585
33071,275.22,0.0,0.0,75,17,0,4490
20100,288.22,0.0,0.0,1,19,0,3392
27629,301.65,0.0,0.0,75,18,0,4989
22497,256.86,0.0,0.0,1,15,0,5638
33261,291.97,0.0,0.0,1,12,0,5097
30119,284.76,0.0,0.0,1,8,0,3088
23905,254.89,0.0,0.0,1,8,0,1502
30823,276.58,0.0,0.0,75,14,0,4986
7403,267.65,0.0,0.0,90,17,0,6070
30001,271.02,0.0,0.0,90,19,0,2338
5017,259.22,0.0,0.0,1,13,0,4765
27862,277.01,0.0,0.0,1,7,0,6166
40574,278.22,0.0,0.0,1,11,0,3610
3697,291.08,0.0,0.0,1,7,0,1277
19928,292.6,0.0,0.0,0,19,0,2945
16624,298.89,0.0,0.0,40,20,0,2690
18610,271.85,0.0,0.0,90,0,0,502
5470,270.27,0.0,0.0,40,21,0,3356
21354,296.89,0.0,0.0,40,2,0,255
25081,282.15,0.0,0.0,40,11,0,5379
39631,296.09,0.0,0.0,92,10,0,5200
23567,293.85,0.0,0.0,1,22,0,3414
3618,279.24,0.0,0.0,1,16,0,6427
5696,296.08,0.0,0.0,1,18,0,4484
40629,275.94,0.0,0.0,90,17,0,6128
39094,276.88,0.0,0.0,90,19,0,3086
38005,285.61,0.0,0.0,90,23,0,1021
25024,266.01,0.0,0.0,90,0,0,639
1035,290.72,0.0,0.0,1,13,0,4808
27415,271.97,0.0,0.0,75,10,0,4446
19629,294.46,2.54,0.0,90,14,0,4930
24,268.07,0.0,0.0,90,10,0,3890
38728,274.44,0.0,0.0,75,10,0,3355
41957,254.14,0.0,0.0,1,0,0,1187
40065,281.68,0.0,0.0,40,7,0,6656
40490,289.47,0.3,0.0,75,3,0,391
2466,267.53,0.0,0.0,90,2,0,269
20237,275.85,0.0,0.0,1,4,0,823
5136,280.79,0.0,0.0,1,4,0,913
41988,297.69,0.0,0.0,1,23,0,1069
25505,285.51,0.0,0.0,90,0,0,543
23298,285.09,0.0,0.0,90,3,0,333
33164,284.09,0.0,0.0,93,14,0,4358
34341,254.35,0.0,0.0,1,2,0,663
23496,279.61,0.0,0.0,1,16,0,6566
36863,289.87,0.0,0.0,5,9,0,5633
4760,292.08,0.0,0.0,1,22,0,1771
41872,290.43,0.0,0.0,20,14,0,4171
14509,269.55,0.0,0.1,90,9,0,3027
38047,284.08,0.0,0.0,90,8,0,6405
16231,298.24,0.0,0.0,92,16,0,4253
31517,269.95,0.0,0.0,97,13,0,4455
14424,265.94,0.0,0.0,90,0,0,1260
42446,275.216,0.0,0.0,0,22,0,4016
30444,294.47,0.25,0.0,40,9,0,5328
9496,287.96,0.0,0.0,1,11,0,4830
22587,293.47,0.0,0.0,1,5,0,2728
43217,274.4,0.54,0.0,90,14,0,4945
3184,281.15,0.0,0.0,1,9,0,4396
34732,261.14,0.0,0.0,90,2,0,269
22648,275.33,0.0,0.0,90,21,0,1577
31536,290.08,0.0,0.0,90,4,0,896
21579,295.37,0.0,0.0,40,14,0,5196
29138,289.36,0.0,0.0,90,0,0,516
9330,299.17,0.0,0.0,1,19,0,3623
27140,281.13,0.0,0.0,20,22,0,3176
35482,276.94,0.0,0.0,90,8,0,6280
8939,256.56,0.0,0.0,40,3,0,340
25273,293.2,2.79,0.0,90,9,0,5551
8004,274.7,0.0,0.0,40,8,0,5584
34510,285.02,0.0,0.0,90,16,0,4482
9915,265.42,0.0,0.0,1,6,0,4049
18957,251.93,0.0,0.0,1,11,0,4155
21601,286.24,0.0,0.0,20,9,0,3562
40392,264.57,0.0,0.0,1,1,0,477
4252,271.37,0.0,0.0,90,17,0,5712
7994,254.25,0.0,0.0,20,7,0,900
33172,274.3,0.0,0.0,1,18,0,3937
19309,294.88,0.0,0.0,75,16,0,6326
25641,282.62,0.0,0.0,75,5,0,2769
33601,278.97,0.0,0.0,90,18,0,4717
7081,290.04,0.0,0.0,75,5,0,2981
23702,297.851,0.0,0.0,0,17,0,3811
31718,269.89,0.0,0.0,92,14,0,1822
10517,293.75,0.0,0.0,90,13,0,5068
10122,254.15,0.0,0.0,4,6,0,4897
20286,288.39,0.0,0.0,1,4,0,863
5530,300.4,0.0,0.0,75,17,0,5266
22807,264.4,0.0,0.0,75,2,0,247
25917,298.67,0.0,0.0,20,14,0,4569
16165,289.35,0.0,0.0,90,5,0,557
12040,281.78,0.0,0.0,90,14,0,6108
4181,293.93,0.0,0.0,32,1,0,617
16123,289.88,2.29,0.0,92,7,0,6791
24698,272.15,0.0,0.0,90,17,0,5706
19440,274.88,0.0,0.0,90,8,0,2790
17585,280.56,0.85,0.0,64,14,0,4532
37482,252.36,0.0,0.0,1,10,0,4070
40739,292.35,0.0,0.0,40,7,0,6195
6961,294.4,0.51,0.0,8,9,0,2665
16229,289.48,9.53,0.0,90,4,0,852
26488,298.08,0.0,0.0,1,22,0,1892
10073,283.75,0.0,0.0,1,1,0,354
13560,283.35,0.0,0.0,90,9,0,5109
34135,275.72,0.0,0.0,90,12,0,4911
9175,294.08,3.05,0.0,0,19,0,2703
17453,294.62,0.0,0.0,40,10,0,3847
24503,289.86,0.51,0.0,92,6,0,6289
12921,276.42,0.0,0.0,90,2,0,584
9140,298.0,0.0,0.0,75,18,0,4121
28160,256.89,0.0,0.0,1,17,0,6091
42150,295.16,0.0,0.0,40,3,0,371
22903,299.86,0.0,0.0,1,16,0,4538
38308,271.48,0.0,0.0,90,22,0,2826
22553,281.11,0.0,0.0,90,16,0,4241
15029,284.78,0.0,0.0,40,22,0,1777
32505,280.02,0.0,0.0,75,14,0,5731
12088,275.55,0.25,0.0,20,3,0,371
35548,274.95,0.0,0.0,90,8,0,5842
38023,275.22,0.0,0.0,90,7,0,1249
20938,288.01,0.0,0.0,0,5,0,2914
13960,303.68,0.0,0.0,12,20,0,3238
39938,283.21,0.0,0.0,40,3,0,443
4046,300.5,0.0,0.0,75,18,0,4632
7362,291.61,0.0,0.0,5,12,0,4596
4883,292.344,0.0,0.0,92,12,0,4293
40241,293.82,0.0,0.0,90,6,0,5541
604,274.52,0.0,0.0,90,19,0,2597
8072,250.41,0.0,0.0,3,10,0,3885
42469,264.83,0.0,0.0,90,15,0,5747
24832,290.69,0.0,0.0,75,19,0,3971
31041,283.04,0.0,0.0,1,2,0,256
14514,274.75,0.0,0.0,90,0,0,685
3734,291.49,0.0,0.0,20,7,0,1150
32219,298.85,0.0,0.0,40,12,0,3551
9389,299.07,0.0,0.0,1,18,0,4940
6733,301.93,0.0,0.0,40,13,0,3919
19020,292.72,1.02,0.0,90,12,0,4385
31472,287.55,0.0,0.0,90,3,0,398
3876,291.15,0.0,0.0,1,2,0,411
6513,292.68,0.78,0.0,90,17,0,6092
9256,295.18,0.0,0.0,75,13,0,5155
29890,273.92,0.0,0.0,16,23,0,1070
2689,290.91,0.0,0.0,90,19,0,3619
14689,289.75,0.0,0.0,90,4,0,832
9828,278.15,0.0,0.0,90,4,0,287
12700,294.94,0.0,0.0,90,14,0,4820
14576,281.01,0.0,0.0,90,17,0,6192
33993,283.6,0.0,0.0,1,18,0,4246
26444,251.5,0.0,0.0,1,1,0,311
26374,284.311,0.0,0.0,92,15,0,3779
30125,298.38,0.0,0.0,75,0,0,729
17029,293.38,0.0,0.0,1,16,0,6152
11206,275.15,0.0,0.0,1,0,0,623
9955,264.95,0.0,0.0,90,11,0,3683
