,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
19674,None,278.08,0.0,0.0,75,Clouds,broken clouds,11/25/2015 22:00,2264,low
34936,None,291.22,0.0,0.0,75,Clouds,broken clouds,6/29/2017 5:00,2938,medium
34868,None,281.82,0.0,0.0,1,Clear,sky is clear,6/27/2017 6:00,5706,high
39078,None,271.15,0.0,0.0,40,Clouds,scattered clouds,11/18/2017 18:00,4556,high
44145,None,301.94,0.0,0.0,40,Clouds,scattered clouds,5/16/2018 15:00,5871,very high
24526,None,296.28,0.0,0.0,40,Clouds,scattered clouds,6/28/2016 17:00,5735,high
6342,None,284.22,0.0,0.0,90,Drizzle,light intensity drizzle,5/23/2013 17:00,6167,very high
14503,None,285.45,0.76,0.0,90,Fog,fog,5/20/2014 8:00,6182,very high
20619,None,269.58,0.0,0.0,90,Mist,mist,1/14/2016 16:00,6713,very high
39927,None,271.09,0.0,0.0,5,Clear,sky is clear,12/19/2017 19:00,3323,medium
1481,None,270.73,0.0,0.0,90,Clouds,overcast clouds,11/26/2012 8:00,5787,high
6077,None,291.08,0.0,0.0,1,Clear,sky is clear,5/17/2013 1:00,475,very low
37133,None,302.29,0.0,0.0,40,Clouds,scattered clouds,9/13/2017 15:00,5943,very high
5296,None,273.37,0.0,0.0,90,Snow,snow,4/19/2013 16:00,6160,very high
26192,None,293.6,0.0,0.0,1,Clear,sky is clear,8/30/2016 20:00,2700,low
37901,None,281.65,0.0,0.0,90,Rain,light rain,10/9/2017 19:00,3108,medium
40442,None,274.58,0.0,0.0,1,Clear,sky is clear,1/8/2018 14:00,4880,high
35753,None,299.42,0.0,0.0,40,Clouds,scattered clouds,7/28/2017 12:00,5399,high
27601,None,279.589,0.0,0.0,92,Rain,light rain,10/26/2016 9:00,4466,high
32210,None,277.28,0.0,0.0,90,Clouds,overcast clouds,3/30/2017 4:00,856,very low
23178,None,285.04,2.2,0.0,90,Drizzle,drizzle,5/9/2016 23:00,891,very low
19858,None,273.48,0.0,0.0,90,Fog,fog,12/6/2015 21:00,1834,low
23750,None,289.7,0.0,0.0,90,Mist,mist,5/29/2016 0:00,1452,very low
26114,None,290.46,0.0,0.0,75,Mist,mist,8/28/2016 9:00,3444,medium
42584,None,271.15,0.0,0.0,75,Clouds,broken clouds,3/24/2018 9:00,3912,medium
41436,None,259.88,0.0,0.0,1,Clear,sky is clear,2/12/2018 0:00,502,very low
24589,None,284.59,0.0,0.0,20,Clouds,few clouds,7/1/2016 7:00,5217,high
32035,None,277.42,0.0,0.0,90,Clouds,overcast clouds,3/24/2017 21:00,2929,medium
38896,None,279.74,0.0,0.0,75,Clouds,broken clouds,11/13/2017 16:00,6604,very high
35250,None,288.82,0.0,0.0,1,Mist,mist,7/11/2017 7:00,6409,very high
29063,None,256.15,0.0,0.0,90,Haze,haze,12/12/2016 8:00,4539,high
23248,None,285.62,0.0,0.0,90,Mist,mist,5/11/2016 15:00,5660,high
35233,None,301.75,0.0,0.0,40,Clouds,scattered clouds,7/10/2017 17:00,5991,very high
2210,None,269.21,0.0,0.0,90,Mist,mist,12/19/2012 17:00,5784,high
1802,None,272.3,0.0,0.0,90,Snow,heavy snow,12/8/2012 13:00,5163,high
30214,None,272.93,0.0,0.0,1,Haze,haze,1/19/2017 4:00,1025,very low
33117,None,273.48,0.0,0.0,90,Snow,light snow,4/27/2017 7:00,6302,very high
39510,None,267.42,0.0,0.0,75,Snow,light snow,12/5/2017 4:00,853,very low
47672,None,294.44,0.0,0.0,40,Clouds,scattered clouds,9/14/2018 5:00,2899,low
38642,None,274.88,0.0,0.0,90,Mist,mist,11/4/2017 8:00,2790,low
21037,None,261.75,0.0,0.0,90,Mist,mist,2/4/2016 7:00,6158,very high
47720,None,295.83,0.0,0.0,1,Clear,sky is clear,9/16/2018 4:00,313,very low
15136,None,295.79,0.0,0.0,92,Rain,moderate rain,6/22/2014 20:00,2753,low
31697,None,265.68,0.0,0.0,90,Snow,light snow,3/12/2017 21:00,1738,low
14649,None,291.8,0.0,0.0,75,Clouds,broken clouds,5/26/2014 4:00,285,very low
33760,None,283.51,0.0,0.0,90,Drizzle,light intensity drizzle,5/18/2017 3:00,339,very low
38929,None,279.61,0.0,0.0,90,Mist,mist,11/14/2017 14:00,5129,high
3450,None,268.49,0.0,0.0,90,Clouds,overcast clouds,2/9/2013 4:00,426,very low
45563,None,296.87,0.0,0.0,1,Clear,sky is clear,7/4/2018 13:00,2929,medium
27986,None,279.84,0.0,0.0,1,Clear,sky is clear,11/11/2016 3:00,370,very low
35831,None,301.92,0.0,0.0,75,Clouds,broken clouds,7/31/2017 18:00,4233,medium
35797,None,291.22,0.0,0.0,1,Clear,sky is clear,7/30/2017 8:00,1911,low
20330,None,260.55,0.0,0.0,90,Haze,haze,12/31/2015 9:00,3983,medium
30104,None,270.71,0.0,0.0,90,Mist,mist,1/16/2017 13:00,4497,high
26903,None,291.31,0.0,0.0,36,Clouds,scattered clouds,9/26/2016 15:00,5124,high
42052,None,275.82,0.0,0.0,90,Rain,light rain,3/5/2018 0:00,703,very low
1332,None,283.85,0.0,0.0,40,Clouds,scattered clouds,11/20/2012 17:00,6019,very high
21556,None,266.51,0.0,0.0,1,Clear,sky is clear,2/29/2016 12:00,4859,high
9805,None,270.6,0.0,0.0,64,Clouds,broken clouds,11/12/2013 14:00,5298,high
616,None,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,10/25/2012 18:00,5351,high
7882,None,299.83,0.0,0.0,32,Clouds,scattered clouds,7/23/2013 12:00,5365,high
37076,None,298.95,0.0,0.0,20,Clouds,few clouds,9/11/2017 19:00,2851,low
32465,None,280.52,0.0,0.0,1,Clear,sky is clear,4/8/2017 6:00,1463,low
35836,None,294.65,0.0,0.0,1,Clear,sky is clear,7/31/2017 23:00,1143,very low
19679,None,275.22,0.0,0.0,90,Clouds,overcast clouds,11/26/2015 6:00,827,very low
38366,None,274.53,0.0,0.0,90,Snow,light snow,10/27/2017 2:00,278,very low
16250,None,294.15,0.0,0.0,1,Mist,mist,7/4/2015 9:00,2322,low
43248,None,270.15,0.0,0.0,90,Snow,snow,4/14/2018 12:00,2147,low
47465,None,286.25,2.03,0.0,1,Rain,moderate rain,9/5/2018 23:00,993,very low
46107,None,299.28,0.0,0.0,90,Clouds,overcast clouds,7/23/2018 13:00,4475,high
35275,None,292.62,0.0,0.0,1,Clear,sky is clear,7/12/2017 6:00,5631,high
45295,None,292.49,0.0,0.0,1,Clear,sky is clear,6/25/2018 2:00,331,very low
25795,None,293.24,0.0,0.0,0,Clear,Sky is Clear,8/17/2016 9:00,4681,high
14048,None,290.98,0.0,0.0,0,Clear,Sky is Clear,5/5/2014 17:00,6014,very high
13896,None,278.32,0.94,0.0,90,Rain,light rain,4/24/2014 13:00,5105,high
23488,None,292.55,0.0,0.0,75,Clouds,broken clouds,5/20/2016 10:00,4608,high
34427,None,289.22,0.0,0.0,90,Mist,mist,6/11/2017 11:00,3401,medium
32044,None,275.62,0.0,0.0,90,Clouds,overcast clouds,3/25/2017 6:00,1006,very low
7757,None,298.02,0.0,0.0,20,Clouds,few clouds,7/18/2013 8:00,6076,very high
36526,None,289.49,0.0,0.0,1,Clear,sky is clear,8/22/2017 23:00,1172,very low
20070,None,268.08,0.0,0.0,90,Snow,light snow,12/17/2015 19:00,3441,medium
34824,None,286.89,0.0,0.0,90,Rain,moderate rain,6/25/2017 11:00,3916,medium
35884,None,293.65,0.0,0.0,75,Clouds,broken clouds,8/2/2017 23:00,1210,very low
41733,None,269.86,0.0,0.0,90,Mist,mist,2/22/2018 21:00,2247,low
10005,None,279.66,0.0,0.0,90,Clouds,overcast clouds,11/20/2013 14:00,5319,high
11081,None,249.15,0.0,0.0,1,Clear,sky is clear,12/30/2013 0:00,551,very low
4092,None,268.72,0.0,0.0,90,Snow,heavy snow,3/5/2013 22:00,1770,low
47307,None,295.1,0.25,0.0,40,Rain,light rain,9/2/2018 6:00,1003,very low
1471,None,270.97,0.0,0.0,90,Snow,heavy snow,11/25/2012 22:00,1533,low
18585,None,289.47,0.0,0.0,90,Mist,mist,9/25/2015 8:00,5805,high
7692,None,294.14,0.0,0.0,20,Clouds,few clouds,7/15/2013 1:00,500,very low
44388,None,299.22,0.0,0.0,40,Rain,light rain,5/25/2018 19:00,3334,medium
37684,None,290.84,0.0,0.0,75,Mist,mist,10/3/2017 3:00,324,very low
35389,None,299.49,0.0,0.0,5,Clear,sky is clear,7/16/2017 20:00,4258,medium
29689,None,272.59,0.0,0.0,90,Snow,light snow,1/2/2017 14:00,3933,medium
266,None,282.24,0.0,0.0,90,Clouds,overcast clouds,10/14/2012 6:00,861,very low
9761,None,276.08,0.0,0.0,64,Clouds,broken clouds,11/10/2013 17:00,3656,medium
1032,None,278.66,0.0,0.0,1,Clear,sky is clear,11/9/2012 10:00,4719,high
20632,None,267.58,0.0,0.0,90,Snow,light snow,1/15/2016 4:00,829,very low
47428,None,293.64,1.45,0.0,90,Drizzle,light intensity drizzle,9/4/2018 21:00,2105,low
27800,None,290.01,0.0,0.0,1,Clear,sky is clear,11/3/2016 14:00,5182,high
27197,None,279.66900000000004,0.0,0.0,0,Clear,Sky is Clear,10/8/2016 20:00,3390,medium
16799,None,300.91,0.0,0.0,1,Clear,sky is clear,7/23/2015 18:00,4562,high
17089,None,287.45,0.0,0.0,1,Clear,sky is clear,8/4/2015 3:00,350,very low
21397,None,278.65,0.0,0.0,40,Clouds,scattered clouds,2/20/2016 0:00,1108,very low
18811,None,285.36,0.0,0.0,90,Clouds,overcast clouds,10/6/2015 7:00,6336,very high
21373,None,276.61,0.0,0.0,40,Haze,haze,2/18/2016 18:00,4739,high
14640,None,297.88,0.0,0.0,90,Clouds,overcast clouds,5/25/2014 19:00,2661,low
12499,None,254.12,0.0,0.0,1,Clear,sky is clear,2/25/2014 2:00,244,very low
23652,None,293.71,0.0,0.0,20,Clouds,few clouds,5/26/2016 10:00,4694,high
31649,None,261.28,0.0,0.0,1,Clear,sky is clear,3/11/2017 2:00,571,very low
17810,None,286.16,0.0,0.0,90,Fog,fog,8/29/2015 7:00,2621,low
22901,None,274.86,0.0,0.0,75,Fog,fog,4/29/2016 5:00,2665,low
10245,None,274.59,0.0,0.0,64,Clouds,broken clouds,11/30/2013 18:00,4244,medium
21725,None,285.22,0.0,0.0,1,Clear,sky is clear,3/12/2016 1:00,863,very low
22252,None,274.36,0.0,0.0,90,Snow,light snow,4/5/2016 15:00,5650,high
12866,None,269.94,0.0,0.0,75,Clouds,broken clouds,3/12/2014 14:00,5378,high
34183,None,296.15,0.0,0.0,40,Clouds,scattered clouds,6/1/2017 13:00,5066,high
42185,None,266.01,0.0,0.0,90,Clouds,overcast clouds,3/9/2018 2:00,300,very low
8141,None,297.61,0.0,0.0,0,Clear,Sky is Clear,8/2/2013 20:00,3178,medium
5708,None,275.03,0.0,0.0,75,Clouds,broken clouds,5/3/2013 7:00,6478,very high
43837,None,298.44,0.0,0.0,75,Rain,light rain,5/5/2018 18:00,4156,medium
36499,None,294.08,0.0,0.0,90,Clouds,overcast clouds,8/21/2017 20:00,2640,low
11018,None,275.41,0.34,0.0,64,Rain,light rain,12/27/2013 17:00,5183,high
26837,None,289.96,0.0,0.0,92,Clouds,overcast clouds,9/23/2016 21:00,2755,low
38146,None,283.28,0.0,0.0,1,Haze,haze,10/19/2017 0:00,785,very low
42045,None,277.22,0.0,0.0,75,Clouds,broken clouds,3/4/2018 18:00,3910,medium
26883,None,288.03,0.25,0.0,80,Rain,light rain,9/25/2016 20:00,2710,low
35665,None,299.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,7/25/2017 19:00,3195,medium
24618,None,296.6,0.0,0.0,40,Clouds,scattered clouds,7/2/2016 12:00,3862,medium
37645,None,290.57,0.0,0.0,90,Rain,light rain,10/2/2017 12:00,4683,high
43952,None,288.82,0.0,0.0,90,Rain,heavy intensity rain,5/9/2018 16:00,6844,very high
18412,None,289.2,0.0,0.0,1,Clear,sky is clear,9/19/2015 11:00,4587,high
21158,None,262.65,0.0,0.0,90,Haze,haze,2/8/2016 11:00,4229,medium
40913,None,264.97,0.0,0.0,75,Clouds,broken clouds,1/23/2018 20:00,2279,low
15551,None,296.36,0.0,0.0,75,Clouds,broken clouds,7/16/2014 18:00,4893,high
35606,None,297.58,0.0,0.0,40,Clouds,scattered clouds,7/23/2017 17:00,3881,medium
5035,None,272.75,0.0,0.0,90,Snow,snow,4/12/2013 10:00,4513,high
6987,None,296.78,0.0,0.0,40,Clouds,scattered clouds,6/14/2013 20:00,3286,medium
12555,None,249.15,0.0,0.0,20,Clouds,few clouds,2/27/2014 9:00,4366,medium
11563,None,276.793,0.0,0.0,64,Clouds,broken clouds,1/17/2014 23:00,2746,low
41435,None,260.68,0.0,0.0,1,Clear,sky is clear,2/11/2018 23:00,865,very low
17053,None,300.96,0.0,0.0,40,Clouds,scattered clouds,8/2/2015 15:00,3944,medium
43190,None,276.08,0.0,0.0,90,Rain,light rain,4/13/2018 17:00,5687,high
1596,None,272.23,0.0,0.0,90,Clouds,overcast clouds,12/1/2012 6:00,1274,very low
47741,None,296.19,0.0,0.0,1,Clear,sky is clear,9/17/2018 1:00,280,very low
47332,None,291.65,0.25,0.0,1,Rain,light rain,9/3/2018 1:00,694,very low
27033,None,285.8,0.0,0.0,32,Clouds,scattered clouds,10/2/2016 0:00,1794,low
25559,None,299.59,0.0,0.0,36,Clouds,scattered clouds,8/7/2016 13:00,4799,high
6763,None,283.35,0.25,0.0,92,Rain,light rain,6/7/2013 6:00,5670,high
17759,None,289.98,0.0,0.0,75,Clouds,broken clouds,8/27/2015 9:00,5576,high
42377,None,271.36,0.0,0.0,1,Clear,sky is clear,3/16/2018 11:00,5056,high
22092,None,271.29,0.0,0.0,1,Fog,fog,3/28/2016 2:00,266,very low
41382,None,259.79,0.0,0.0,75,Clouds,broken clouds,2/9/2018 18:00,5021,high
22993,None,282.82,0.0,0.0,1,Clear,sky is clear,5/2/2016 23:00,911,very low
13664,None,271.77,0.0,0.0,20,Clouds,few clouds,4/14/2014 21:00,2264,low
17586,None,295.79,0.0,0.0,40,Clouds,scattered clouds,8/20/2015 17:00,5966,very high
15611,None,292.21,0.0,0.0,90,Clouds,overcast clouds,7/19/2014 6:00,1485,low
5289,None,273.38,0.0,0.0,90,Mist,mist,4/19/2013 14:00,5118,high
19696,None,269.51,0.0,0.0,90,Clouds,overcast clouds,11/26/2015 23:00,1491,low
23632,None,293.62,0.0,0.0,20,Clouds,few clouds,5/25/2016 21:00,2945,medium
20934,None,273.01,0.0,0.0,1,Fog,fog,1/31/2016 6:00,858,very low
25758,None,295.81,0.0,0.0,24,Clouds,few clouds,8/15/2016 20:00,2605,low
14219,None,282.65,0.25,0.0,75,Mist,mist,5/11/2014 4:00,265,very low
17069,None,288.21,0.0,0.0,1,Clear,sky is clear,8/3/2015 7:00,5431,high
203,None,272.52,0.0,0.0,1,Clear,sky is clear,10/11/2012 8:00,6304,very high
7939,None,292.41,0.0,0.0,32,Rain,light rain,7/26/2013 1:00,474,very low
13550,None,284.37,0.25,0.0,75,Rain,light rain,4/10/2014 3:00,362,very low
42131,None,269.0,0.0,0.0,1,Clear,sky is clear,3/6/2018 21:00,3415,medium
33680,None,293.02,0.0,0.0,90,Rain,light rain,5/16/2017 12:00,4630,high
28572,None,280.15,0.0,0.0,90,Rain,moderate rain,11/28/2016 2:00,240,very low
8381,None,290.71,0.0,0.0,0,Clear,Sky is Clear,8/13/2013 3:00,391,very low
35661,None,299.94,0.0,0.0,75,Clouds,broken clouds,7/25/2017 15:00,5510,high
48026,None,287.91,0.0,0.0,1,Thunderstorm,proximity thunderstorm,9/24/2018 5:00,2954,medium
36853,None,297.58,0.0,0.0,1,Clear,sky is clear,9/2/2017 19:00,3380,medium
11940,None,258.19,0.0,0.0,0,Clear,sky is clear,2/1/2014 21:00,2658,low
10989,None,269.35,0.0,0.0,64,Clouds,broken clouds,12/26/2013 16:00,5135,high
12001,None,257.39,0.0,0.0,75,Clouds,broken clouds,2/4/2014 10:00,4314,medium
27201,None,272.439,0.0,0.0,0,Clear,Sky is Clear,10/9/2016 0:00,1523,low
3035,None,264.75,0.0,0.0,90,Snow,heavy snow,1/19/2013 1:00,696,very low
37537,None,285.68,0.0,0.0,75,Clouds,broken clouds,9/28/2017 9:00,5359,high
35223,None,292.35,0.0,0.0,75,Mist,mist,7/10/2017 5:00,2862,low
13237,None,272.46,0.0,0.0,90,Clouds,overcast clouds,3/28/2014 1:00,376,very low
29674,New Years Day,270.62,0.0,0.0,90,Snow,light snow,1/2/2017 0:00,798,very low
26632,None,295.4,0.0,0.0,90,Rain,heavy intensity rain,9/15/2016 15:00,5705,high
13425,None,273.85,0.0,0.0,1,Clear,sky is clear,4/4/2014 22:00,2726,low
9917,None,281.6,0.0,0.0,64,Drizzle,drizzle,11/16/2013 21:00,2533,low
30669,None,274.65,0.0,0.0,90,Rain,proximity shower rain,1/31/2017 18:00,4585,high
31382,None,273.71,0.0,0.0,90,Drizzle,light intensity drizzle,2/28/2017 21:00,2890,low
31865,None,272.33,0.0,0.0,1,Clear,sky is clear,3/19/2017 7:00,1154,very low
19063,None,281.79,0.0,0.0,1,Clear,sky is clear,10/18/2015 10:00,4080,medium
10998,None,262.28,0.0,0.0,64,Haze,haze,12/27/2013 1:00,417,very low
12909,None,275.76,0.0,0.0,90,Clouds,overcast clouds,3/14/2014 9:00,5088,high
2966,None,260.99,0.0,0.0,1,Mist,mist,1/16/2013 5:00,2408,low
39659,None,266.58,0.0,0.0,1,Mist,mist,12/10/2017 20:00,2560,low
23038,None,289.34,0.0,0.0,20,Clouds,few clouds,5/4/2016 20:00,3139,medium
32682,None,287.15,0.0,0.0,90,Rain,moderate rain,4/14/2017 21:00,2872,low
40547,None,261.38,0.0,0.0,90,Snow,light snow,1/11/2018 11:00,3524,medium
10327,None,274.21,0.0,0.0,64,Drizzle,light intensity drizzle,12/3/2013 1:00,316,very low
22824,None,278.75,0.0,0.0,90,Drizzle,light intensity drizzle,4/26/2016 9:00,5321,high
29616,None,269.88,0.0,0.0,90,Clouds,overcast clouds,12/30/2016 14:00,5582,high
25773,None,300.23,0.0,0.0,0,Clear,Sky is Clear,8/16/2016 11:00,4553,high
14228,None,288.9,0.0,0.0,1,Clear,sky is clear,5/11/2014 10:00,3705,medium
4783,None,280.07,0.0,0.0,75,Clouds,broken clouds,4/4/2013 17:00,6306,very high
43332,None,269.84,0.0,0.0,90,Fog,fog,4/15/2018 19:00,1417,very low
42434,None,276.79,0.0,0.0,90,Clouds,overcast clouds,3/18/2018 20:00,2692,low
46706,None,302.65,0.0,0.0,75,Clouds,broken clouds,8/14/2018 14:00,4985,high
30865,None,255.09,0.0,0.0,40,Clouds,scattered clouds,2/8/2017 8:00,6115,very high
31284,None,265.49,0.0,0.0,1,Clear,sky is clear,2/25/2017 2:00,609,very low
35692,None,295.38,0.0,0.0,40,Drizzle,light intensity drizzle,7/26/2017 6:00,5416,high
22244,None,274.79,0.0,0.0,90,Clouds,overcast clouds,4/5/2016 9:00,5155,high
29780,None,253.21,0.0,0.0,90,Haze,haze,1/5/2017 4:00,782,very low
38011,None,279.02,0.0,0.0,1,Clear,sky is clear,10/14/2017 6:00,1355,very low
23411,None,280.12,0.0,0.0,90,Clouds,overcast clouds,5/17/2016 5:00,2956,medium
34374,None,293.36,0.0,0.0,5,Clear,sky is clear,6/9/2017 9:00,4876,high
7311,None,292.92,0.0,0.0,88,Clouds,overcast clouds,6/29/2013 22:00,3309,medium
28060,None,278.55,0.0,0.0,1,Clear,sky is clear,11/14/2016 5:00,2745,low
7407,None,300.79,0.0,0.0,1,Clear,sky is clear,7/3/2013 17:00,5553,high
37411,None,293.38,0.0,0.0,40,Clouds,scattered clouds,9/24/2017 8:00,2302,low
4384,None,270.32,0.0,0.0,90,Snow,heavy snow,3/19/2013 10:00,4304,medium
43903,None,291.28,0.0,0.0,40,Clouds,scattered clouds,5/8/2018 8:00,6203,very high
38891,None,276.41,0.0,0.0,90,Clouds,overcast clouds,11/13/2017 11:00,4595,high
19849,None,275.89,0.0,0.0,90,Fog,fog,12/6/2015 11:00,4084,medium
34885,None,293.35,0.0,0.0,1,Clear,sky is clear,6/27/2017 23:00,1113,very low
42755,None,268.55,0.0,0.0,75,Clouds,broken clouds,3/30/2018 7:00,5449,high
18920,None,292.36,0.0,0.0,1,Clear,sky is clear,10/10/2015 21:00,2675,low
392,None,286.01,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 18:00,4519,high
20235,None,268.31,0.0,0.0,90,Snow,light snow,12/27/2015 3:00,329,very low
47754,None,294.46,2.54,0.0,90,Rain,moderate rain,9/17/2018 14:00,4930,high
30590,None,268.94,0.0,0.0,40,Clouds,scattered clouds,1/29/2017 18:00,3719,medium
42732,None,268.15,0.0,0.0,5,Clear,sky is clear,3/29/2018 8:00,6002,very high
26083,None,292.22,0.0,0.0,90,Mist,mist,8/27/2016 19:00,2902,low
24761,None,299.2,0.0,0.0,75,Clouds,broken clouds,7/7/2016 17:00,5974,very high
34058,None,293.75,0.0,0.0,90,Clouds,overcast clouds,5/27/2017 14:00,4028,medium
6823,None,293.25,0.0,0.0,64,Clouds,broken clouds,6/9/2013 13:00,4112,medium
28246,None,267.76,0.0,0.0,1,Clear,sky is clear,11/19/2016 22:00,4094,medium
3430,None,268.63,0.0,0.0,90,Mist,mist,2/8/2013 8:00,5940,very high
42322,None,269.48,0.0,0.0,1,Clear,sky is clear,3/14/2018 2:00,285,very low
47803,None,288.6,1.01,0.0,90,Thunderstorm,proximity thunderstorm,9/18/2018 10:00,4527,high
20059,None,268.94,0.0,0.0,90,Clouds,overcast clouds,12/17/2015 0:00,611,very low
16918,None,296.5,0.0,0.0,1,Clear,sky is clear,7/28/2015 3:00,357,very low
34016,None,291.55,0.0,0.0,75,Drizzle,light intensity drizzle,5/25/2017 21:00,2876,low
38826,None,268.79,0.0,0.0,90,Snow,light snow,11/10/2017 23:00,1739,low
38068,None,283.46,0.0,0.0,75,Rain,light rain,10/15/2017 18:00,4236,medium
24179,None,292.36,0.0,0.0,92,Rain,light rain,6/14/2016 9:00,5244,high
37085,None,289.44,0.0,0.0,1,Fog,fog,9/12/2017 1:00,364,very low
32893,None,278.42,0.0,0.0,90,Drizzle,drizzle,4/20/2017 10:00,4667,high
1585,None,273.45,0.0,0.0,90,Clouds,overcast clouds,11/30/2012 19:00,3618,medium
3206,None,269.94,0.0,0.0,90,Clouds,overcast clouds,1/28/2013 6:00,5198,high
17175,None,293.57,0.89,0.0,90,Rain,moderate rain,8/7/2015 4:00,817,very low
15489,None,289.22,0.0,0.0,40,Clouds,scattered clouds,7/14/2014 3:00,424,very low
1350,None,272.51,0.0,0.0,1,Mist,mist,11/21/2012 8:00,5413,high
4427,None,258.33,0.0,0.0,1,Haze,haze,3/21/2013 8:00,6005,very high
24625,None,298.21,0.0,0.0,40,Clouds,scattered clouds,7/2/2016 19:00,2805,low
44596,None,296.01,0.0,0.0,75,Clouds,broken clouds,6/1/2018 13:00,5381,high
33878,None,282.95,0.0,0.0,90,Mist,mist,5/21/2017 6:00,955,very low
24508,None,291.14,0.0,0.0,90,Clouds,overcast clouds,6/27/2016 23:00,1129,very low
35311,None,291.96,0.0,0.0,90,Clouds,overcast clouds,7/13/2017 15:00,5799,high
44590,None,291.07,0.0,0.0,90,Clouds,overcast clouds,6/1/2018 7:00,6658,very high
10057,None,274.15,0.0,0.0,1,Clear,sky is clear,11/22/2013 14:00,5789,high
44584,None,293.22,0.0,0.0,1,Clear,sky is clear,6/1/2018 1:00,497,very low
17527,None,288.64,0.76,0.0,90,Drizzle,heavy intensity drizzle,8/19/2015 4:00,912,very low
23612,None,290.12,0.0,0.0,75,Clouds,broken clouds,5/25/2016 6:00,6038,very high
22996,None,282.13,0.0,0.0,1,Clear,sky is clear,5/3/2016 2:00,281,very low
17356,None,296.26,0.0,0.0,1,Clear,sky is clear,8/14/2015 0:00,759,very low
8552,None,296.82,0.0,0.0,0,Clear,Sky is Clear,8/21/2013 0:00,683,very low
2965,None,261.26,0.0,0.0,1,Clear,sky is clear,1/16/2013 4:00,792,very low
34459,None,291.09,0.0,0.0,90,Fog,fog,6/12/2017 4:00,880,very low
47550,None,284.87,0.0,0.0,1,Clear,sky is clear,9/9/2018 5:00,541,very low
10142,None,265.42,0.0,0.0,64,Clouds,broken clouds,11/26/2013 7:00,6891,very high
15254,None,301.97,0.0,0.0,1,Clear,sky is clear,7/5/2014 18:00,3208,medium
24039,None,296.27,0.0,0.0,0,Clear,Sky is Clear,6/8/2016 13:00,5065,high
1716,None,279.14,0.0,0.0,1,Clear,sky is clear,12/4/2012 22:00,1811,low
28800,None,273.09,0.0,0.0,90,Mist,mist,12/4/2016 4:00,336,very low
2329,None,267.86,0.0,0.0,1,Clear,sky is clear,12/23/2012 17:00,3474,medium
46687,None,303.88,0.0,0.0,5,Clear,sky is clear,8/13/2018 19:00,3247,medium
7219,None,292.97,0.0,0.0,0,Clear,Sky is Clear,6/26/2013 1:00,412,very low
39667,None,269.72,0.0,0.0,90,Mist,mist,12/11/2017 1:00,281,very low
32495,None,292.42,0.0,0.0,75,Clouds,broken clouds,4/9/2017 12:00,4299,medium
35165,None,286.62,0.0,0.0,1,Mist,mist,7/8/2017 4:00,433,very low
27946,None,284.59,0.0,0.0,20,Clouds,few clouds,11/9/2016 11:00,4420,high
35985,None,288.55,0.0,0.0,1,Clear,sky is clear,8/6/2017 4:00,414,very low
33226,None,275.55,0.0,0.0,90,Snow,snow,5/1/2017 2:00,245,very low
33461,None,290.16,0.0,0.0,75,Thunderstorm,proximity thunderstorm,5/8/2017 20:00,2729,low
27856,None,288.48,0.0,0.0,1,Clear,sky is clear,11/5/2016 19:00,3477,medium
9067,None,281.35,0.0,0.0,75,Clouds,broken clouds,9/21/2013 5:00,919,very low
3926,None,266.32,0.0,0.0,1,Haze,haze,2/26/2013 22:00,3111,medium
32557,None,273.9,0.0,0.0,90,Mist,mist,4/11/2017 0:00,1460,low
38175,None,285.29,0.0,0.0,1,Clear,sky is clear,10/20/2017 5:00,2583,low
23239,None,284.19,0.0,0.0,90,Mist,mist,5/11/2016 10:00,4786,high
10472,None,251.14,0.0,0.0,1,Clear,sky is clear,12/6/2013 22:00,2394,low
47575,None,284.55,0.0,0.0,1,Clear,sky is clear,9/10/2018 6:00,5721,high
21686,None,276.79,0.0,0.0,90,Mist,mist,3/9/2016 12:00,5099,high
22545,None,290.73,0.0,0.0,90,Haze,haze,4/18/2016 20:00,2739,low
32755,None,280.72,0.0,0.0,5,Clear,sky is clear,4/16/2017 7:00,1166,very low
31312,None,269.09,0.0,0.0,75,Clouds,broken clouds,2/26/2017 6:00,1302,very low
46415,None,295.48,0.0,0.0,75,Clouds,broken clouds,8/4/2018 5:00,850,very low
4386,None,270.32,0.0,0.0,90,Fog,fog,3/19/2013 10:00,4304,medium
22512,None,288.03,0.0,0.0,20,Clouds,few clouds,4/17/2016 6:00,1180,very low
41293,None,257.33,0.0,0.0,5,Clear,sky is clear,2/6/2018 12:00,4741,high
